mandates_id,name,fraction,in_fraction_since,parliament_period,created,created_year,data_change_date,job_label,job_category,job_organisation,job_topic,interval,income_level,income
53776,Kay-Uwe Ziegler,AfD,,Bundestag 2021 - 2025,1671028470,2022,2024-07-18,Geschäftsführer,29647,Unlimited Lifestyle GmbH,Macroeconomy,1,,600.0
53594,Carsten Träger,SPD,,Bundestag 2021 - 2025,1671028276,2022,2022-12-14,"Mitglied des Kuratoriums, ehrenamtlich ",29230,Deutsche Stiftung Verbraucherschutz,Domestic Governance,,,
53594,Carsten Träger,SPD,,Bundestag 2021 - 2025,1671028233,2022,2024-07-18,Mitglied des Kuratoriums,29230,Deutsche Bundesstiftung Umwelt (DBU),Culture,1,,940.0
53594,Carsten Träger,SPD,,Bundestag 2021 - 2025,1671028181,2022,2024-07-18,Mitglied des Kuratoriums,29230,Deutsche Bundesstiftung Umwelt (DBU),Culture,1,,900.0
53594,Carsten Träger,SPD,,Bundestag 2021 - 2025,1671027974,2022,2023-08-21,"Mitglied des Kuratoriums, ehrenamtlich (28.02.2022 bis 21.06.2023)",29229,KENFO – Fonds zur Finanzierung der kerntechnischen Entsorgung,Energy,,,
53496,Linda Teuteberg,FDP,,Bundestag 2021 - 2025,1671027482,2022,2024-07-18,Mitglied der Hertie-Kommission Demokratie und Bildung (bis 31.12.2023),29230,Gemeinnützige Hertie-Stiftung,Education,2,1,3000.0
53496,Linda Teuteberg,FDP,,Bundestag 2021 - 2025,1671026856,2022,2022-12-14,"Mitglied des Kuratoriums, ehrenamtlich ",29229,Bundeszentrale für politische Bildung (bpb),Education,,,
53496,Linda Teuteberg,FDP,,Bundestag 2021 - 2025,1671026539,2022,2024-04-23,Mitglied des Beirates (bis 31.12.2023),29228,ProSiebenSat.1 Media SE,Technology and Media,,,
53601,Claudia Tausend,SPD,,Bundestag 2021 - 2025,1671026375,2022,2022-12-14,Mitglied des Stiftungsrates ,29229,Bundesstiftung Baukultur,Housing,,,
53489,Jana Schimke,CDU/CSU,,Bundestag 2021 - 2025,1671026131,2022,2022-12-14,"Mitglied des Kuratoriums, ehrenamtlich ",29230,Heimatstiftung Museumsdorf Glashütte,Culture,,,
53489,Jana Schimke,CDU/CSU,,Bundestag 2021 - 2025,1671025065,2022,2024-01-02,"Mitglied des Parlamentarischen Beirates, ehrenamtlich (ab 27.04.2022) ",29230,Bundesverband Deutscher Vermögensberater e.V. (BDV),Macroeconomy,,,
53489,Jana Schimke,CDU/CSU,,Bundestag 2021 - 2025,1671024355,2022,2024-07-18,Mitglied des Kreistages,29229,Landkreis Teltow-Fläming,Government Operations,,,120.0
53489,Jana Schimke,CDU/CSU,,Bundestag 2021 - 2025,1671024331,2022,2024-07-18,Mitglied des Kreistages,29229,Landkreis Teltow-Fläming,Government Operations,,,120.0
53489,Jana Schimke,CDU/CSU,,Bundestag 2021 - 2025,1671024299,2022,2024-07-18,Mitglied des Kreistages,29229,Landkreis Teltow-Fläming,Government Operations,1,,320.0
53534,Paula Piechotta,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1671016952,2022,2024-07-18,Radiologin (ab 01.04.2022),29647,MedVZ Medizinisches Versorgungszentrum am Universitätsklinikum Leipzig gemeinnützige GmbH,Healthcare,1,,620.8
53944,Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670941236,2022,2022-12-13,"Mitglied des Vorstandes, ehrenamtlich",29230,Theodor-Heuss-Stiftung,Government Operations,,,
53944,Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670941027,2022,2022-12-13,"Stellv. Vorsitzender des Vorstandes, ehrenamtlich",29230,Gegen Vergessen - Für Demokratie e.V.,Government Operations,,,
53944,Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670940876,2022,2023-03-16,"Mitglied des Senats, ehrenamtlich (ab 15.06.2022",29230,Deutsche Nationalstiftung,Culture,,,
53944,Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670940441,2022,2023-10-24,"Stellv. Vorsitzender des Verwaltungsrates, von Amts wegen ",29229,Landwirtschaftliche Rentenbank,Agriculture,,,
53944,Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670940372,2022,2022-12-13,"Mitglied des Verwaltungsrates, von Amts wegen",29229,Kreditanstalt für Wiederaufbau (KfW),Macroeconomy,,,
53944,Cem Özdemir,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670940183,2022,2022-12-13,"Vorsitzender des Kuratoriums, ehrenamtlich",29229,Akademie Schloss Solitude,Culture,,,
53546,Jan Ralf Nolte,AfD,,Bundestag 2021 - 2025,1670939878,2022,2022-12-13,"Mitglied des Beirates, ehrenamtlich",29230,Stiftung Datenschutz,Technology and Media,,,
54091,Ingrid Nestle,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670939664,2022,2022-12-13,"Stellv. Vorsitzende des Beirates, ehrenamtlich (ab 21.03.2022)",29229,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",Energy,,,
54091,Ingrid Nestle,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670939593,2022,2022-12-13,"Mitglied des Beirates, ehrenamtlich (bis 20.03.2022)",29229,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",Energy,,,
54091,Ingrid Nestle,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670939473,2022,2024-06-10,"Mitglied des Kuratoriums, ehrenamtlich (bis April 2023)",29228, IfT Institut für Talententwicklung GmbH,Education,,,
53910,Matthias David Mieves,SPD,,Bundestag 2021 - 2025,1670939107,2022,2024-07-18,Beteiligung,29231,Sanabene GmbH,Healthcare,,3,15000.0
53910,Matthias David Mieves,SPD,,Bundestag 2021 - 2025,1670939029,2022,2025-06-02,Vergünstigter Telekomvertrag mit Smartphone für Mitarbeiter der Deutsche Telekom AG,29233,Deutsche Telekom AG,Technology and Media,,,
53910,Matthias David Mieves,SPD,,Bundestag 2021 - 2025,1670938951,2022,2025-06-02,Mitglied des Beirates,29230,Initiative Jugendparlament e.V.,Culture,,,
53910,Matthias David Mieves,SPD,,Bundestag 2021 - 2025,1670938886,2022,2025-06-02,Mitglied des GIHF-AI Kuratoriums,29230,ELNET Deutschland e.V.,Culture,,,
53478,Swantje Henrike Michaelsen,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670938679,2022,2022-12-20,Leiterin der Arbeitsgruppe „Mehr Frauen im ADFC“,29230, Allgemeiner Deutscher Fahrrad-Club Berlin e.V.,Infrastructure,,,
53478,Swantje Henrike Michaelsen,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670938574,2022,2022-12-13,Mitglied des Aufsichtsrates (bis August 2022),29228,ÜSTRA Hannoversche Verkehrsbetriebe Aktiengesellschaft,Infrastructure,,,
53478,Swantje Henrike Michaelsen,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670938518,2022,2024-07-18,Mitglied des Aufsichtsrates,29228,Toll Collect GmbH,Infrastructure,,2,4000.0
53675,Parsa Marvi,SPD,,Bundestag 2021 - 2025,1670937372,2022,2022-12-13,"Stellv. Vorsitzender, ehrenamtlich",29230,Netzwerk Mannheimer Kreis e.V. (NEMAK e.V.),Macroeconomy,,,
53675,Parsa Marvi,SPD,,Bundestag 2021 - 2025,1670937273,2022,2022-12-13,"Mitglied des Vorstandes, ehrenamtlich",29230,Netzwerk für Innovationen in Karlsruhe (NeIKa e.V.),Macroeconomy,,,
53675,Parsa Marvi,SPD,,Bundestag 2021 - 2025,1670937214,2022,2024-07-18,Mitglied des Stadtrates (bis Dezember 2021),29229,Stadt Karlsruhe,Government Operations,,2,3560.0
53675,Parsa Marvi,SPD,,Bundestag 2021 - 2025,1670937118,2022,2022-12-13,Stellv. Mitglied des Kreditausschusses (bis Dezember 2021),29229,Sparkasse Karlsruhe,Macroeconomy,,,
53675,Parsa Marvi,SPD,,Bundestag 2021 - 2025,1670936974,2022,2022-12-13,Mitglied des Verwaltungsrates (bis Dezember 2021),29229,Sparkasse Karlsruhe,Macroeconomy,,,
53675,Parsa Marvi,SPD,,Bundestag 2021 - 2025,1670936310,2022,2022-12-13,Mitglied des Aufsichtsrates (bis Dezember 2021),29228,"KVVH - Karlsruher Versorgungs-, Verkehrs- und Hafen GmbH",Infrastructure,,,
54019,Zanda Martens,SPD,,Bundestag 2021 - 2025,1670935661,2022,2022-12-13,Mitglied des Aufsichtsrates,29228,Flughafen Düsseldorf GmbH,Infrastructure,,,
54019,Zanda Martens,SPD,,Bundestag 2021 - 2025,1670935609,2022,2022-12-13,Mitglied des Aufsichtsrates,29228,AWO Familienglobus gemeinnützige GmbH,Culture,,,
53466,Jörn König,AfD,,Bundestag 2021 - 2025,1670935445,2022,2022-12-13,Stellv. Mitglied des Verwaltungsrates,29229,Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin),Macroeconomy,,,
53466,Jörn König,AfD,,Bundestag 2021 - 2025,1670935327,2022,2022-12-13,entgeltliche Tätigkeit (bis 31.12.2021),29647,Ingenieurbüro für Telekommunikation und Datentechnik,Technology and Media,,,
54029,Otto Fricke,FDP,,Bundestag 2021 - 2025,1670934898,2022,2023-12-06,"Schatzmeister des Bundesvorstandes, ehrenamtlich (ab 27.11.2021) ",29230,Vereinigung Liberaler Juristen e.V.,Law and Order,,,
54029,Otto Fricke,FDP,,Bundestag 2021 - 2025,1670934753,2022,2023-12-06,"Mitglied des Kuratoriums, ehrenamtlich (ab 01.01.2022) ",29230,Otto Benecke Stiftung e.V. (OBS),Migration,,,
54029,Otto Fricke,FDP,,Bundestag 2021 - 2025,1670934531,2022,2023-12-06,Mitglied des Expertenrates (ab 01.10.2022) ,29228,KEKST CNC - Communications & Network Consulting AG,Technology and Media,,,
54029,Otto Fricke,FDP,,Bundestag 2021 - 2025,1670934483,2022,2022-12-13,Rechtsanwalt,29647,Rechtsanwälte Fricke & Fricke,Law and Order,,,
53705,Jens Brandenburg,FDP,,Bundestag 2021 - 2025,1670934064,2022,2024-12-31,"Mitglied des Kuratoriums, ehrenamtlich, von Amts wegen (bis 07.11.2024)",29230,Stiftung Lesen,Education,,,
53705,Jens Brandenburg,FDP,,Bundestag 2021 - 2025,1670929490,2022,2022-12-13,"Vorsitzender der Nationalen Plattform Bildung für nachhaltige Entwicklung, ehrenamtlich, von Amts wegen",29230,Deutsche UNESCO-Kommission e.V.,Culture,,,
53705,Jens Brandenburg,FDP,,Bundestag 2021 - 2025,1670929244,2022,2024-12-31,"Mitglied des Kuratoriums, ehrenamtlich, von Amts wegen (bis 07.11.2024)",29230,Deutsch-Israelische Stiftung für wissenschaftliche Forschung und Entwicklung (GIF),Technology and Media,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670882035,2022,2023-09-20,Mitglied des ständigen Arbeitskreises Nachhaltige Entwicklung und globale Verantwortung (ab 02.02.2023) ,29230,Zentralkomitee der deutschen Katholiken (ZdK),Culture,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881759,2022,2023-09-20,Mitglied des politischen Beirates Chemistry4Climate (ab 25.02.2023),29230,Verband der Chemischen Industrie e.V. (VCI),Macroeconomy,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881563,2022,2023-09-20,Mitglied des Arbeitskreises Politik (ab 15.09.2022) ,29230,IDI - Initiative Deutsche Infrastruktur e.V.,Technology and Media,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881489,2022,2023-09-20,Mitglied des Beirates (ab 01.01.2022) ,29230,Energy and Climate Policy and Innovation Council (EPICO) e.V.,Energy,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881443,2022,2022-12-12,"Mitglied des Beirates, ehrenamtlich (ab 15.02.2022) ",29230,Deutsche Unternehmensinitiative Energieeffizienz e.V. (DENEFF),Energy,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881410,2022,2022-12-12,Mitglied des Goalkeeper Advisory Board (bis 31.12.2021),29230,Bill & Melinda Gates Foundation,Culture,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881222,2022,2022-12-12,Mitglied des Kuratoriums,29229,Hochschule für Philosophie München,Technology and Media,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670881122,2022,2022-12-12,Stellv. Mitglied des Beirates ,29229,"Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen",Infrastructure,,,
53629,Lukas Köhler,FDP,,Bundestag 2021 - 2025,1670880978,2022,2024-06-06,    Mitglied des Rates (bis 30.03.2024) ,29228,"Agora Energiewende, Smart Energy for Europe Platform (SEFEP) gemeinnützige GmbH",Energy,,,
53485,Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670880598,2022,2022-12-12,"Vizepräsidentin, ehrenamtlich (bis Juni 2022)",29230,Deutsch-Israelische Gesellschaft e.V. (DIG),International Affairs,,,
53485,Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670880492,2022,2022-12-12,"Präsidentin, ehrenamtlich",29230,Bundesvereinigung Prävention und Gesundheitsförderung e.V. (BVPG),Healthcare,,,
53485,Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670880427,2022,2022-12-12,"Vorsitzende des Vorstandes, ehrenamtlich (ab 14.03.2022)",29230,Aktion Psychisch Kranke e.V. (APK),Healthcare,,,
53485,Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670880369,2022,2022-12-12,"Mitglied des Vorstandes, ehrenamtlich (bis 13.03.2022) ",29230,Aktion Psychisch Kranke e.V. (APK),Healthcare,,,
53715,Marc Jongen,AfD,,Bundestag 2021 - 2025,1670880161,2022,2022-12-12,Mitglied des Kuratoriums,29230,Desiderius-Erasmus-Stiftung e.V.,Government Operations,,,
53715,Marc Jongen,AfD,,Bundestag 2021 - 2025,1670880092,2022,2022-12-12,Mitglied,29229,Deutsches Nationalkomitee für Denkmalschutz (DNK),Housing,,,
53912,Thomas Hitschler,SPD,,Bundestag 2021 - 2025,1670879989,2022,2024-07-18,Präsident,29230,AWO Bezirksverband Pfalz e.V.,Social Welfare,1,,300.0
53589,Armin Grau,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670879571,2022,2024-07-18,Chefarzt (bis März 2022),29647,Klinikum der Stadt Ludwigshafen am Rhein gemeinnützige GmbH,Healthcare,,2,6838.0
53589,Armin Grau,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670879546,2022,2024-07-18,Chefarzt (bis März 2022),29647,Klinikum der Stadt Ludwigshafen am Rhein gemeinnützige GmbH,Healthcare,,1,3270.91
53589,Armin Grau,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670879477,2022,2024-07-18,Chefarzt (bis März 2022),29647,Klinikum der Stadt Ludwigshafen am Rhein gemeinnützige GmbH,Healthcare,1,2,4322.55
53830,Michael Gerdes,SPD,,Bundestag 2021 - 2025,1670879086,2022,2022-12-12,Vorsitzender des Betriebsausschusses Bottroper Sport- und Bäderbetrieb,29229,Stadt Bottrop,Government Operations,,,
53830,Michael Gerdes,SPD,,Bundestag 2021 - 2025,1670878953,2022,2024-09-18,Mitglied des Stadtrates,29229,Stadt Bottrop,Government Operations,,1,1096.2
53830,Michael Gerdes,SPD,,Bundestag 2021 - 2025,1670878917,2022,2024-07-18,Mitglied des Stadtrates,29229,Stadt Bottrop,Government Operations,1,,870.0
53830,Michael Gerdes,SPD,,Bundestag 2021 - 2025,1670878881,2022,2024-09-18,Mitglied des Stadtrates,29229,Stadt Bottrop,Government Operations,,1,1229.6
53830,Michael Gerdes,SPD,,Bundestag 2021 - 2025,1670878842,2022,2024-09-18,Mitglied des Stadtrates,29229,Stadt Bottrop,Government Operations,1,,725.2
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878474,2022,2022-12-12,Mitglied des Vorstandes,29230,Partnerschaftsverein La Trinidad-Moers e.V.,International Affairs,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878419,2022,2022-12-12,Mitglied des Vorstandes,29230,Institut Solidarische Moderne e.V.,Government Operations,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878363,2022,2022-12-12,Mitglied des Vorstandes,29230,Forum Demokratische Linke 21 e.V.,Government Operations,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878332,2022,2022-12-12,"Mitglied des Ausschusses für Stadtentwicklung, Planen und Umwelt ",29229,Stadt Moers,Government Operations,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878269,2022,2022-12-12,Mitglied des Jugendhilfeausschusses ,29229,Stadt Moers,Government Operations,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878245,2022,2022-12-12,Vorsitzender des Sozialausschusses (bis Mai 2022),29229,Stadt Moers,Government Operations,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878209,2022,2024-07-18,Mitglied des Rates,29229,Stadt Moers,Government Operations,,,675.0
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878165,2022,2024-07-18,Mitglied des Rates,29229,Stadt Moers,Government Operations,1,,380.0
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670878116,2022,2024-07-18,Mitglied des Rates,29229,Stadt Moers,Government Operations,1,,664.52
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670877993,2022,2024-07-18,Mitglied des Rates,29229,Stadt Moers,Government Operations,1,,870.0
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670877837,2022,2022-12-12,"Mitglied der Gesellschafterversammlung, von Amts wegen",29228,Grundstücksgesellschaft Königlicher Hof mbH,Housing,,,
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670877800,2022,2024-07-18,Rechtsanwalt,29647,TowaRA:Arbeitsrecht,Law and Order,1,,520.0
53819,Jan Dieren,SPD,,Bundestag 2021 - 2025,1670877698,2022,2024-07-18,Rechtsanwalt,29647,TowaRA:Arbeitsrecht,Law and Order,1,,600.0
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670877511,2022,2022-12-12,Mitglied des Stiftungsrates,29230,Stiftung Kinder forschen (vormals Stiftung Haus der kleinen Forscher),Education,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670877128,2022,2022-12-12,"Mitglied des Expertenbeirates, ehrenamtlich (bis Februar 2022)",29230,Open Source Business Alliance - Bundesverband für digitale Souveränität e.V.,Technology and Media,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670877020,2022,2023-10-24,"Mitglied des Kuratoriums, ehrenamtlich (bis Juli 2023)",29230,Max-Planck-Institute für Astrophysik und extraterrestrische Physik,Technology and Media,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670876664,2022,2023-12-19,Mitglied des Senats,29230,Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e.V.,Technology and Media,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670876593,2022,2022-12-12,"Mitglied des Beirates, ehrenamtlich (bis Februar 2022)",29230,KI Bundesverband e.V.,Technology and Media,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670876555,2022,2022-12-12,"Mitglied des Steuerungskreises, ehrenamtlich",29230,"Initiative #SheTransformsIT, Berlin",Culture,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670876495,2022,2022-12-12,Co-Initiatorin,29230,"Initiative #SheTransformsIT, Berlin",Culture,,,
53690,Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670876197,2022,2022-12-12,"Mitglied des Beirates, ehrenamtlich",29229,Graduierten-Akademie der Universität Stuttgart (GRADUS),Education,,,
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670871244,2022,2022-12-12,Mitglied der Arbeitsgemeinschaft Strukturgutachten/Mobilitätsgutachten,29229,Landkreis Lüneburg,Government Operations,,,
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670871226,2022,2022-12-12,Mitglied des Mobilitätsgrundsatzausschusses,29229,Landkreis Lüneburg,Government Operations,,,
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670871176,2022,2022-12-12,Vorsitzender des Mobilitätsausschusses,29229,Landkreis Lüneburg,Government Operations,,,
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670871142,2022,2024-07-18,Mitglied des Kreistages,29229,Landkreis Lüneburg,Government Operations,,1,1800.0
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670871065,2022,2024-07-18,Mitglied des Kreistages,29229,Landkreis Lüneburg,Government Operations,1,,210.0
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670870937,2022,2024-07-18,Übernahme Reisekosten,29232,ELNET Deutschland e.V.,Culture,,2,4034.94
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670870709,2022,2022-12-12,Beisitzer des Vorstandes,29230,Sozialdemokratische Gemeinschaft für Kommunalpolitik in Niedersachsen e.V.,Government Operations,,,
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670870585,2022,2022-12-12,Vorsitzender des Vorstandes,29230,Kulturregion Elbe e.V.,Culture,,,
53742,Jakob Blankenburg,SPD,,Bundestag 2021 - 2025,1670870510,2022,2022-12-12,Mitglied des Beirates,29230,Initiative Jugendparlament e.V.,Government Operations,,,
53980,Philipp Amthor,CDU/CSU,,Bundestag 2021 - 2025,1670869897,2022,2023-10-25,"Mitglied der Vollversammlung, ehrenamtlich (bis 23.09.2023)",29229,Diözesanrat der Katholiken im Erzbistum Berlin,Culture,,,
53980,Philipp Amthor,CDU/CSU,,Bundestag 2021 - 2025,1670869804,2022,2022-12-12,"Stellv. Mitglied des Kuratoriums, ehrenamtlich ",29229,Bundeszentrale für politische Bildung (bpb),Government Operations,,,
53884,Norbert Maria Altenkamp,CDU/CSU,,Bundestag 2021 - 2025,1670869604,2022,2022-12-12,Mitglied des Vorstandes ,29230,Bad Sodener Musikstiftung Dr. Jürgen Frei,Culture,,,
53571,Julia Klöckner,CDU/CSU,,Bundestag 2021 - 2025,1670493346,2022,2022-12-08,"Mitglied des Kuratoriums, ehrenamtlich (ab 24.10.2022) ",29230,Deutsch-Israelische Wirtschaftsvereinigung e.V.,Macroeconomy,,,
54022,Luiza Licina-Bode,SPD,,Bundestag 2021 - 2025,1670493051,2022,2022-12-08,Beisitzerin des Vorstandes ,29230,Route 57 e.V.,Infrastructure,,,
53557,Wolfgang Strengmann-Kuhn,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670492841,2022,2022-12-08,Mitglied des Stiftungsbeirates im Stiftungsfonds DiaCasa ,29230,Stiftung Diakonie Hessen,Culture,,,
53650,Tessa Ganserer,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670491984,2022,2022-12-08,"Mitglied des Fachbeirates „Teilhabe, Antidiskriminierung und Geschlechterdemokratie“ ",29230,Heinrich-Böll-Stiftung e.V.,Culture,,,
53650,Tessa Ganserer,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670491922,2022,2022-12-08,Stellv. Mitglied des Kuratoriums ,29230,Bundesstiftung Magnus Hirschfeld,Culture,,,
54001,Oliver Vogt,CDU/CSU,,Bundestag 2021 - 2025,1670330548,2022,2025-06-10,Vorsitzender des Ausschusses für Strukturförderung,29229,Kreis Minden-Lübbecke,Government Operations,,,
54001,Oliver Vogt,CDU/CSU,,Bundestag 2021 - 2025,1670330475,2022,2024-07-18,Mitglied des Kreistages,29229,Kreis Minden-Lübbecke,Government Operations,1,,970.0
54001,Oliver Vogt,CDU/CSU,,Bundestag 2021 - 2025,1670330358,2022,2025-06-10,Vorsitzender des Aufsichtsrates,29228,MKB-MühlenkreisBus GmbH,Infrastructure,,,
54001,Oliver Vogt,CDU/CSU,,Bundestag 2021 - 2025,1670330221,2022,2025-06-10,Vorsitzender des Aufsichtsrates,29228,Mindener Kreisbahnen GmbH,Infrastructure,,,
54000,Stefan Nacke,CDU/CSU,,Bundestag 2021 - 2025,1670330099,2022,2022-12-06,Vorsitzender des Vorstandes,29230,Verein der Freunde des Instituts für Christliche Sozialwissenschaften e.V.,Culture,,,
54000,Stefan Nacke,CDU/CSU,,Bundestag 2021 - 2025,1670329909,2022,2022-12-06,Mitglied des Kuratoriums,29230,Max-Planck-Institut für molekulare Biomedizin,Technology and Media,,,
54000,Stefan Nacke,CDU/CSU,,Bundestag 2021 - 2025,1670329844,2022,2022-12-06,Vorsitzender des Vorstandes (bis 28.10.2022),29230,Kolpingwerk - Landesverband Nordrhein-Westfalen e.V.,Culture,,,
54000,Stefan Nacke,CDU/CSU,,Bundestag 2021 - 2025,1670329792,2022,2024-06-14,Vorsitzender des Vorstandes (bis April 2024) ,29230,Domfreunde Münster e.V.,Culture,,,
54000,Stefan Nacke,CDU/CSU,,Bundestag 2021 - 2025,1670329687,2022,2022-12-06,"Vorsitzender der Vertreterversammlung, ehrenamtlich",29229,Deutsche Rentenversicherung Westfalen,Social Welfare,,,
54000,Stefan Nacke,CDU/CSU,,Bundestag 2021 - 2025,1670329611,2022,2024-06-14,Vorsitzender des Aufsichtsrates,29228,Sundays for Energy eG,Energy,,,
53542,Kaweh Mansoori,SPD,,Bundestag 2021 - 2025,1670328244,2022,2022-12-06,Beteiligung,29231,Presse und Bildung GmbH,Technology and Media,,,
53542,Kaweh Mansoori,SPD,,Bundestag 2021 - 2025,1670328171,2022,2024-07-18,Rechtsanwalt,29647,KPMG Law Rechtsanwaltsgesellschaft mbH,Law and Order,1,1,1545.0
53542,Kaweh Mansoori,SPD,,Bundestag 2021 - 2025,1670328075,2022,2024-07-18,Rechtsanwalt,29647,KPMG Law Rechtsanwaltsgesellschaft mbH,Law and Order,1,1,1436.0
54078,Christina Stumpp,CDU/CSU,,Bundestag 2021 - 2025,1670264995,2022,2025-06-04,Mitglied der Regionalversammlung,29229,Verband Region Stuttgart,Government Operations,,,
54078,Christina Stumpp,CDU/CSU,,Bundestag 2021 - 2025,1670264890,2022,2025-06-04,Stellv. Generalsekretärin,29647,Christlich Demokratische Union Deutschlands,Government Operations,1,2,5175.0
53556,Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670264775,2022,2022-12-05,"Mitglied im Parlamentarischen Beirat für Bevölkerung und Entwicklung, ehrenamtlich",29230,Deutsche Stiftung Weltbevölkerung (DSW),International Affairs,,,
53556,Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,,Bundestag 2021 - 2025,1670264699,2022,2024-11-06,"Beisitzerin im Vorstand, ehrenamtlich (ab Juni 2022)",29230,Deutsche Afrika Stiftung e.V.,International Affairs,,,
